"","fold.change","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","parent","Genbank","name_wp","CDS","inference","gene_description","protein","trans_table","sig","fold_change_scaled"
"1468",0.744951574,"cds707",8.780904043,-0.42478145,0.890471811,-0.477029643,0.633341014,0.854181166,"ID=cds707","Parent=gene729","Dbxref=Genbank:WP_014064574.1","Name=WP_014064574.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438775.1","product=bifunctional tRNA pseudouridine(32) synthase/23S rRNA pseudouridine(746) synthase RluA","protein_id=WP_014064574.1","transl_table=11","Not significant",1.34236913499024
"1469",1.203600227,"cds708",68.97190258,0.267356284,0.323130107,0.827395152,0.408013127,0.69939701,"ID=cds708","Parent=gene730","Dbxref=Genbank:WP_014064575.1","Name=WP_014064575.1","Note=transcription regulator that activates transcription by stimulating RNA polymerase (RNAP) recycling in case of stress conditions such as supercoiled DNA or high salt concentrations. Probably acts by releasing the RNAP%2C when it is trapped or immobilized on tightly supercoiled DNA","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438774.1","product=RNA polymerase-associated protein RapA","protein_id=WP_014064575.1","Not significant",1.203600227
"1470",1.156634225,"cds709",23.39531229,0.209932697,0.527629691,0.397878855,0.690719487,0.883469877,"ID=cds709","Parent=gene731","Dbxref=Genbank:WP_014064576.1","Name=WP_014064576.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005698844.1","product=nicotinamide riboside transporter PnuC","protein_id=WP_014064576.1","transl_table=11","Not significant",1.156634225
"1471",1.038928977,"cds71",75.34054346,0.055097033,0.328468289,0.167739276,0.866788396,0.969101497,"ID=cds71","Parent=gene71","Dbxref=Genbank:WP_014064028.1","Name=WP_014064028.1","Note=catalyzes the conjugation of cysteine to 4'-phosphopantothenate to form 4-phosphopantothenoylcysteine%2C which is then decarboxylated to form 4'-phosphopantotheine","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439114.1","product=bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC","protein_id=WP_014064028.1","Not significant",1.038928977
"1472",3.315377709,"cds710",10.02651567,1.729173241,0.848117792,2.038836183,0.04146638,0.166520252,"ID=cds710","Parent=gene732","Dbxref=Genbank:WP_014064577.1","Name=WP_014064577.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005698901.1","product=tRNA1(Val) (adenine(37)-N6)-methyltransferase","protein_id=WP_014064577.1","transl_table=11","Not significant",3.315377709
"1473",1.277927278,"cds711",2.929990346,0.35380574,1.436949839,0.246219966,0.805511961,NA,"ID=cds711","Parent=gene733","Dbxref=Genbank:WP_005698930.1","Name=WP_005698930.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005695109.1","product=hypothetical protein","protein_id=WP_005698930.1","transl_table=11",NA,1.277927278
"1474",2.066844613,"cds712",68.69607478,1.04742993,0.347208031,3.01672149,0.002555245,0.018656954,"ID=cds712","Parent=gene734","Dbxref=Genbank:WP_014064578.1","Name=WP_014064578.1","Note=facilitates an early step in the assembly of the 50S subunit of the ribosome","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064578.1","product=RNA helicase","protein_id=WP_014064578.1","Significant",2.066844613
"1475",1.72984724,"cds713",672.248697,0.790644642,0.165768236,4.769578677,1.85e-06,4.02e-05,"ID=cds713","Parent=gene735","Dbxref=Genbank:WP_005699726.1","Name=WP_005699726.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005699726.1","product=hypothetical protein","protein_id=WP_005699726.1","transl_table=11","Significant",1.72984724
"1476",0.759728045,"cds714",11.45392432,-0.396445016,0.742086198,-0.534230413,0.59318213,0.827600407,"ID=cds714","Parent=gene736","Dbxref=Genbank:WP_014064579.1","Name=WP_014064579.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005698914.1","product=DUF4298 domain-containing protein","protein_id=WP_014064579.1","transl_table=11","Not significant",1.31626047844528
"1477",0.630618268,"cds715",142.7625744,-0.665161132,0.250290701,-2.657554308,0.007870991,0.04497188,"ID=cds715","Parent=gene737","Dbxref=Genbank:WP_014064580.1","Name=WP_014064580.1","Note=catalyzes the formation of D-ribulose 5-phosphate from 6-phospho-D-gluconate","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438711.1","product=phosphogluconate dehydrogenase (NADP(+)-dependent%2C decarboxylating)","protein_id=WP_014064580.1","Significant",1.58574537203226
"1478",1.717993842,"cds716",0.673642213,0.780724865,3.175792184,0.245836258,0.805808989,NA,"ID=cds716","Parent=gene738","Dbxref=Genbank:WP_014064581.1","Name=WP_014064581.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064581.1","product=hypothetical protein","protein_id=WP_014064581.1","transl_table=11",NA,1.717993842
"1479",0.638126238,"cds718",22.55980546,-0.64808624,0.555705036,-1.166241438,0.243516843,0.546480445,"ID=cds718","Parent=gene740","Dbxref=Genbank:WP_014064582.1","Name=WP_014064582.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005698916.1","product=hypothetical protein","protein_id=WP_014064582.1","transl_table=11","Not significant",1.56708804692654
"1480",0.616571526,"cds719",19.1498224,-0.697659828,0.603183606,-1.156629295,0.247423848,0.55280936,"ID=cds719","Parent=gene741","Dbxref=Genbank:WP_014064583.1","Name=WP_014064583.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005630558.1","product=GNAT family N-acetyltransferase","protein_id=WP_014064583.1","transl_table=11","Not significant",1.62187184751701
"1481",17.23672378,"cds72",1.645128067,4.107413679,2.267631251,1.811323458,0.070090797,NA,"ID=cds72","Parent=gene72","Dbxref=Genbank:WP_014064029.1","Name=WP_014064029.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439113.2","product=JAB domain-containing protein","protein_id=WP_014064029.1","transl_table=11",NA,17.23672378
"1482",0.739651652,"cds720",39.25797601,-0.435082119,0.425504598,-1.022508619,0.306540235,0.609089062,"ID=cds720","Parent=gene742","Dbxref=Genbank:WP_014064584.1","Name=WP_014064584.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_007526273.1","product=DUF1176 domain-containing protein","protein_id=WP_014064584.1","transl_table=11","Not significant",1.35198778681292
"1483",0.56147093,"cds721",4.877889964,-0.832716767,1.198155601,-0.694998852,0.487056021,NA,"ID=cds721","Parent=gene743","Dbxref=Genbank:WP_014064585.1","Name=WP_014064585.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_007523664.1","product=DUF1176 domain-containing protein","protein_id=WP_014064585.1","transl_table=11",NA,1.78103610813831
"1484",0.675893935,"cds722",10.32862607,-0.565131227,0.789527054,-0.715784499,0.474124425,0.753660284,"ID=cds722","Parent=gene744","Dbxref=Genbank:WP_014064586.1","Name=WP_014064586.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_007523664.1","product=DUF1176 domain-containing protein","protein_id=WP_014064586.1","transl_table=11","Not significant",1.47952207915581
"1485",0.945028661,"cds723",2.04173134,-0.081570011,1.735181811,-0.04700949,0.962505664,NA,"ID=cds723","Parent=gene745","Dbxref=Genbank:WP_014064587.1","Name=WP_014064587.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_007526273.1","product=DUF1176 domain-containing protein","protein_id=WP_014064587.1","transl_table=11",NA,1.05816896488815
"1486",1.142766471,"cds724",19.59389632,0.192530613,0.576488007,0.333971584,0.738401001,0.908905428,"ID=cds724","Parent=gene746","Dbxref=Genbank:WP_014064588.1","Name=WP_014064588.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_012055099.1","product=6-phosphogluconolactonase","protein_id=WP_014064588.1","transl_table=11","Not significant",1.142766471
"1487",1.451410771,"cds725",18.25779806,0.537455882,0.600491842,0.895026116,0.370773127,0.669585553,"ID=cds725","Parent=gene747","Dbxref=Genbank:WP_014064589.1","Name=WP_014064589.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438715.1","product=glucose-6-phosphate dehydrogenase","protein_id=WP_014064589.1","transl_table=11","Not significant",1.451410771
"1488",0.714834009,"cds726",1.748101468,-0.484319821,1.87365082,-0.258489904,0.79602884,NA,"ID=cds726","Parent=gene748","Dbxref=Genbank:WP_014064590.1","Name=WP_014064590.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064590.1","product=3'(2')%2C5'-bisphosphate nucleotidase","protein_id=WP_014064590.1","transl_table=11",NA,1.39892616664801
"1489",1.376844504,"cds728",34.79307271,0.461365636,0.446749771,1.032715997,0.301736825,0.605855783,"ID=cds728","Parent=gene750","Dbxref=Genbank:WP_014064592.1","Name=WP_014064592.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064592.1","product=oligopeptide transporter%2C OPT family","protein_id=WP_014064592.1","transl_table=11","Not significant",1.376844504
"1490",0.983576802,"cds729",7.669283565,-0.023890387,0.900346339,-0.026534663,0.978830886,NA,"ID=cds729","Parent=gene751","Dbxref=Genbank:WP_014064593.1","Name=WP_014064593.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005698848.1","product=ADP compounds hydrolase NudE","protein_id=WP_014064593.1","transl_table=11",NA,1.01669742308542
"1491",1.08558435,"cds73",303.7296292,0.118471828,0.191517409,0.618595606,0.536182797,0.79570927,"ID=cds73","Parent=gene73","Dbxref=Genbank:WP_005599762.1","Name=WP_005599762.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_018347033.1","product=50S ribosomal protein L28","protein_id=WP_005599762.1","transl_table=11","Not significant",1.08558435
"1492",0.424135031,"cds730",5.531124476,-1.237404448,1.083345764,-1.142206385,0.253368243,NA,"ID=cds730","Parent=gene752","Dbxref=Genbank:WP_014064594.1","Name=WP_014064594.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438719.1","product=heat-shock protein Hsp15","protein_id=WP_014064594.1","transl_table=11",NA,2.35773969823304
"1493",1.926588275,"cds731",8.352971059,0.946048291,0.8830456,1.071347041,0.284013416,0.593704757,"ID=cds731","Parent=gene753","Dbxref=Genbank:WP_014064595.1","Name=WP_014064595.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064595.1","product=membrane protein","protein_id=WP_014064595.1","transl_table=11","Not significant",1.926588275
"1494",1.141379362,"cds732",16.11866068,0.190778382,0.636915382,0.299534894,0.764531952,0.921544833,"ID=cds732","Parent=gene754","Dbxref=Genbank:WP_080557652.1","Name=WP_080557652.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438658.2","product=DNA recombination protein RmuC","protein_id=WP_080557652.1","transl_table=11","Not significant",1.141379362
"1495",0.609519094,"cds733",1778.285212,-0.714256678,0.136388975,-5.236909184,1.63e-07,4.79e-06,"ID=cds733","Parent=gene755","Dbxref=Genbank:WP_014064597.1","Name=WP_014064597.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438653.1","product=acid phosphatase AphA","protein_id=WP_014064597.1","transl_table=11","Significant",1.6406376926397
"1496",1.440756464,"cds734",90.14600474,0.526826493,0.31289752,1.683703,0.092239081,0.294470373,"ID=cds734","Parent=gene756","Dbxref=Genbank:WP_005695137.1","Name=WP_005695137.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005695137.1","product=ATP-dependent protease subunit HslV","protein_id=WP_005695137.1","transl_table=11","Not significant",1.440756464
"1497",1.248462293,"cds735",233.5212403,0.320152248,0.20856467,1.535026278,0.124777373,0.361309814,"ID=cds735","Parent=gene757","Dbxref=Genbank:WP_014064598.1","Name=WP_014064598.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_019841241.1","product=HslU--HslV peptidase ATPase subunit","protein_id=WP_014064598.1","transl_table=11","Not significant",1.248462293
"1498",1.077451531,"cds736",382.4183421,0.107622971,0.182063199,0.591129738,0.554433496,0.805010004,"ID=cds736","Parent=gene758","Dbxref=Genbank:WP_014064600.1","Name=WP_014064600.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438858.1","product=peptidylprolyl isomerase","protein_id=WP_014064600.1","transl_table=11","Not significant",1.077451531
"1499",1.541202619,"cds737",54.69907172,0.624056543,0.359982401,1.733575142,0.082993494,0.277162422,"ID=cds737","Parent=gene759","Dbxref=Genbank:WP_014064601.1","Name=WP_014064601.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005695140.1","product=DUF541 domain-containing protein","protein_id=WP_014064601.1","transl_table=11","Not significant",1.541202619
"1500",0.971912089,"cds738",26.59990009,-0.04110227,0.497804939,-0.082567018,0.934195827,0.982483,"ID=cds738","Parent=gene760","Dbxref=Genbank:WP_014064602.1","Name=WP_014064602.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_011272176.1","product=ribonuclease E inhibitor RraB","protein_id=WP_014064602.1","transl_table=11","Not significant",1.02889964156007
"1501",2.200295793,"cds739",91.95295809,1.137697483,0.294333645,3.865332769,0.000110938,0.001343581,"ID=cds739","Parent=gene761","Dbxref=Genbank:WP_014064603.1","Name=WP_014064603.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005698909.1","product=tRNA pseudouridine(13) synthase TruD","protein_id=WP_014064603.1","transl_table=11","Significant",2.200295793
"1502",0.941474632,"cds74",200.884408,-0.087005873,0.226871039,-0.383503656,0.70134636,0.889654651,"ID=cds74","Parent=gene74","Dbxref=Genbank:WP_005613503.1","Name=WP_005613503.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005624479.1","product=50S ribosomal protein L33","protein_id=WP_005613503.1","transl_table=11","Not significant",1.0621635103175
"1503",1.852899199,"cds740",34.56501774,0.889784398,0.470429661,1.891429203,0.058567073,0.215052824,"ID=cds740","Parent=gene762","Dbxref=Genbank:WP_014064604.1","Name=WP_014064604.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438861.1","product=5'/3'-nucleotidase SurE","protein_id=WP_014064604.1","transl_table=11","Not significant",1.852899199
"1504",2.08082343,"cds741",53.85714249,1.057154549,0.377881843,2.797579638,0.005148707,0.032069091,"ID=cds741","Parent=gene763","Dbxref=Genbank:WP_014064605.1","Name=WP_014064605.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438862.1","product=DedA family protein","protein_id=WP_014064605.1","transl_table=11","Significant",2.08082343
"1505",2.365404475,"cds742",14.22201874,1.2420869,0.712763499,1.742635393,0.081397324,0.273595409,"ID=cds742","Parent=gene764","Dbxref=Genbank:WP_014064606.1","Name=WP_014064606.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005698855.1","product=hypothetical protein","protein_id=WP_014064606.1","transl_table=11","Not significant",2.365404475
"1506",1.764199251,"cds743",338.2904227,0.81901351,0.19769823,4.142745781,3.43e-05,0.000477213,"ID=cds743","Parent=gene765","Dbxref=Genbank:WP_014064607.1","Name=WP_014064607.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005695147.1","product=murein hydrolase activator NlpD","protein_id=WP_014064607.1","transl_table=11","Significant",1.764199251
"1507",1.372115114,"cds744",98.15951472,0.456401522,0.291956742,1.563250495,0.117993687,0.349198045,"ID=cds744","Parent=gene766","Dbxref=Genbank:WP_014064608.1","Name=WP_014064608.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005761176.1","product=proline--tRNA ligase","protein_id=WP_014064608.1","transl_table=11","Not significant",1.372115114
"1508",1.788329077,"cds746",0.752655291,0.838612237,2.895364685,0.289639589,0.772091977,NA,"ID=cds746","Parent=gene768","Dbxref=Genbank:WP_014064610.1","Name=WP_014064610.1","gbkey=CDS","inference=COORDINATES: protein motif:HMM:PF01298.16","product=hypothetical protein","protein_id=WP_014064610.1","transl_table=11",NA,1.788329077
"1509",9.235092971,"cds747",2.628594083,3.207126485,1.961709522,1.634863087,0.102077752,NA,"ID=cds747","Parent=gene769","Dbxref=Genbank:WP_014064611.1","Name=WP_014064611.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_007525245.1","product=transferrin-binding protein 2","protein_id=WP_014064611.1","transl_table=11",NA,9.235092971
"1510",1.690623665,"cds748",58.83621187,0.75755555,0.351880835,2.152875275,0.031328482,0.133913904,"ID=cds748","Parent=gene770","Dbxref=Genbank:WP_014064612.1","Name=WP_014064612.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439426.1","product=class I SAM-dependent methyltransferase","protein_id=WP_014064612.1","transl_table=11","Not significant",1.690623665
"1511",3.540995438,"cds749",57.56890921,1.824154985,0.399936478,4.561111793,5.09e-06,0.000102169,"ID=cds749","Parent=gene771","Dbxref=Genbank:WP_014064613.1","Name=WP_014064613.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005694794.1","product=phosphoribosylformylglycinamidine synthase","protein_id=WP_014064613.1","transl_table=11","Significant",3.540995438
"1512",3.71005286,"cds75",17.03342304,1.891439742,0.664556366,2.846169021,0.00442487,0.028733412,"ID=cds75","Parent=gene75","Dbxref=Genbank:WP_014064030.1","Name=WP_014064030.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064030.1","product=DNA-formamidopyrimidine glycosylase","protein_id=WP_014064030.1","transl_table=11","Significant",3.71005286
"1513",1.007058818,"cds750",160.6890699,0.010147947,0.235332195,0.043121797,0.965604444,0.990759011,"ID=cds750","Parent=gene772","Dbxref=Genbank:WP_005646193.1","Name=WP_005646193.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_007527003.1","product=DUF417 domain-containing protein","protein_id=WP_005646193.1","transl_table=11","Not significant",1.007058818
"1514",0.906501394,"cds752",415.9917809,-0.141618856,0.173651409,-0.815535312,0.41476596,0.704040996,"ID=cds752","Parent=gene774","Dbxref=Genbank:WP_014064615.1","Name=WP_014064615.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014702339.1","product=glycerophosphodiester phosphodiesterase","protein_id=WP_014064615.1","transl_table=11","Not significant",1.10314226389375
"1515",1.056680166,"cds753",128.2431612,0.079538771,0.264410317,0.300815687,0.763555046,0.921544833,"ID=cds753","Parent=gene775","Dbxref=Genbank:WP_014064616.1","Name=WP_014064616.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064616.1","product=hypothetical protein","protein_id=WP_014064616.1","transl_table=11","Not significant",1.056680166
"1516",0.923956689,"cds754",823.7044952,-0.11410287,0.152421722,-0.748599791,0.454098458,0.741127537,"ID=cds754","Parent=gene776","Dbxref=Genbank:WP_014064617.1","Name=WP_014064617.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005596379.1","product=glycerol-3-phosphate transporter","protein_id=WP_014064617.1","transl_table=11","Not significant",1.0823018133916
"1517",1.532676781,"cds755",130.0184403,0.616053486,0.257871043,2.388998312,0.01689438,0.083703974,"ID=cds755","Parent=gene777","Dbxref=Genbank:WP_041918217.1","Name=WP_041918217.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438845.1","product=anaerobic glycerol-3-phosphate dehydrogenase subunit A","protein_id=WP_041918217.1","transl_table=11","Not significant",1.532676781
"1518",1.764363628,"cds756",88.79170859,0.819147925,0.302370766,2.709084395,0.006746918,0.039752109,"ID=cds756","Parent=gene778","Dbxref=Genbank:WP_014064619.1","Name=WP_014064619.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064619.1","product=glycerol-3-phosphate dehydrogenase subunit GlpB","protein_id=WP_014064619.1","transl_table=11","Significant",1.764363628
"1519",1.487078567,"cds757",52.57936376,0.572480871,0.371245958,1.542052806,0.123060762,0.357696615,"ID=cds757","Parent=gene779","Dbxref=Genbank:WP_014064620.1","Name=WP_014064620.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064620.1","product=anaerobic glycerol-3-phosphate dehydrogenase subunit C","protein_id=WP_014064620.1","transl_table=11","Not significant",1.487078567
"1520",0.829615837,"cds758",17.60332111,-0.26948466,0.603901839,-0.446239178,0.655424485,0.86837545,"ID=cds758","Parent=gene780","Note=incomplete%3B partial in the middle of a contig%3B missing start","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_019518416.1","partial=true","product=transporter","pseudo=true","start_range=.,754864","Not significant",1.20537718230661
"1521",1.132744672,"cds759",44.98104104,0.179822705,0.430605925,0.417603881,0.676236759,0.876134539,"ID=cds759","Parent=gene781","Dbxref=Genbank:WP_014064621.1","Name=WP_014064621.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438721.1","product=aspartate--ammonia ligase","protein_id=WP_014064621.1","transl_table=11","Not significant",1.132744672
"1522",1.49560145,"cds76",9.219844077,0.580725775,0.873969855,0.664468885,0.506390257,0.776013812,"ID=cds76","Parent=gene76","Dbxref=Genbank:WP_014064031.1","Name=WP_014064031.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064031.1","product=DUF554 domain-containing protein","protein_id=WP_014064031.1","transl_table=11","Not significant",1.49560145
"1523",0.586177579,"cds760",10.9586361,-0.770590309,0.778837802,-0.989410512,0.322462334,0.62465494,"ID=cds760","Parent=gene782","Dbxref=Genbank:WP_014064622.1","Name=WP_014064622.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438720.1","product=transcriptional regulator AsnC","protein_id=WP_014064622.1","transl_table=11","Not significant",1.70596767229816
"1524",1.127673763,"cds761",40.50107147,0.173349755,0.412353918,0.420390705,0.674200057,0.875599393,"ID=cds761","Parent=gene783","Dbxref=Genbank:WP_014064623.1","Name=WP_014064623.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438657.1","product=FAD-binding oxidoreductase","protein_id=WP_014064623.1","transl_table=11","Not significant",1.127673763
"1525",0.41584004,"cds762",263.6641781,-1.265899419,0.216087013,-5.858285512,4.68e-09,2.1e-07,"ID=cds762","Parent=gene784","Dbxref=Genbank:WP_014064624.1","Name=WP_014064624.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064624.1","product=putrescine/spermidine ABC transporter substrate-binding protein","protein_id=WP_014064624.1","transl_table=11","Significant",2.4047708344776
"1526",0.739216075,"cds763",13.31965523,-0.435931965,0.736302046,-0.592055892,0.553813162,0.805010004,"ID=cds763","Parent=gene785","Dbxref=Genbank:WP_014064625.1","Name=WP_014064625.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697378.1","product=membrane protein","protein_id=WP_014064625.1","transl_table=11","Not significant",1.35278443451057
"1527",0.949525946,"cds764",47.48343206,-0.074720672,0.379002048,-0.197151105,0.843709292,0.958876901,"ID=cds764","Parent=gene786","Dbxref=Genbank:WP_014064626.1","Name=WP_014064626.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438799.1","product=adenylosuccinate lyase","protein_id=WP_014064626.1","transl_table=11","Not significant",1.05315710877899
"1528",1.548689362,"cds765",45.5045713,0.631047795,0.417309403,1.512182065,0.130487552,0.370126503,"ID=cds765","Parent=gene787","Dbxref=Genbank:WP_014064627.1","Name=WP_014064627.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064627.1","product=lysogenization regulator HflD","protein_id=WP_014064627.1","transl_table=11","Not significant",1.548689362
"1529",0.775855111,"cds766",152.0263119,-0.366140837,0.237162667,-1.543838417,0.122627482,0.357117438,"ID=cds766","Parent=gene788","Dbxref=Genbank:WP_014064628.1","Name=WP_014064628.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438797.1","product=tryptophan--tRNA ligase","protein_id=WP_014064628.1","transl_table=11","Not significant",1.28890044780539
"1530",1.06746243,"cds767",19.18822606,0.094185294,0.579017748,0.162663915,0.87078306,0.969612503,"ID=cds767","Parent=gene789","Dbxref=Genbank:WP_014064629.1","Name=WP_014064629.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438796.1","product=DUF406 domain-containing protein","protein_id=WP_014064629.1","transl_table=11","Not significant",1.06746243
"1531",1.108468021,"cds768",28.22260572,0.148567149,0.48526436,0.306157141,0.759485003,0.919091289,"ID=cds768","Parent=gene790","Dbxref=Genbank:WP_014064630.1","Name=WP_014064630.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438678.1","product=radical SAM protein","protein_id=WP_014064630.1","transl_table=11","Not significant",1.108468021
"1532",1.047972001,"cds769",166.7822365,0.067600172,0.233957343,0.288942296,0.772625536,0.923459801,"ID=cds769","Parent=gene791","Dbxref=Genbank:WP_014064631.1","Name=WP_014064631.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438677.1","product=NupC/NupG family nucleoside CNT transporter","protein_id=WP_014064631.1","transl_table=11","Not significant",1.047972001
"1533",0.684131445,"cds77",236.6949611,-0.547654552,0.20704469,-2.645103108,0.008166603,0.046328014,"ID=cds77","Parent=gene77","Dbxref=Genbank:WP_014064032.1","Name=WP_014064032.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005698369.1","product=hypothetical protein","protein_id=WP_014064032.1","transl_table=11","Significant",1.46170740624267
"1534",1.013893848,"cds770",593.5227648,0.019906614,0.165214193,0.12048973,0.904095215,0.976547346,"ID=cds770","Parent=gene792","Dbxref=Genbank:WP_014064632.1","Name=WP_014064632.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_015433315.1","product=purine-nucleoside phosphorylase","protein_id=WP_014064632.1","transl_table=11","Not significant",1.013893848
"1535",1.171145561,"cds771",17.92497052,0.227920398,0.61419711,0.371086732,0.710572933,0.895404043,"ID=cds771","Parent=gene793","Dbxref=Genbank:WP_005697419.1","Name=WP_005697419.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438726.1","product=transcription elongation factor GreB","protein_id=WP_005697419.1","transl_table=11","Not significant",1.171145561
"1536",1.673378518,"cds772",205.2664847,0.74276382,0.219170061,3.388983948,0.000701521,0.006297184,"ID=cds772","Parent=gene794","Dbxref=Genbank:WP_014064633.1","Name=WP_014064633.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697424.1","product=RNA-binding transcriptional accessory protein","protein_id=WP_014064633.1","transl_table=11","Significant",1.673378518
"1537",0.887566333,"cds773",250.7755402,-0.172073151,0.212464515,-0.809891246,0.418002684,0.706918554,"ID=cds773","Parent=gene795","Dbxref=Genbank:WP_005694761.1","Name=WP_005694761.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697445.1","product=hypothetical protein","protein_id=WP_005694761.1","transl_table=11","Not significant",1.12667635400272
"1538",1.449014718,"cds775",6.289214278,0.535072249,0.999456112,0.535363426,0.592398576,NA,"ID=cds775","Parent=gene797","Dbxref=Genbank:WP_014064636.1","Name=WP_014064636.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064636.1","product=DUF1436 domain-containing protein","protein_id=WP_014064636.1","transl_table=11",NA,1.449014718
