"","fold.change","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","parent","Genbank","name_wp","CDS","inference","gene_description","protein","trans_table","sig","fold_change_scaled"
"208",0.544834217,"cds687",892.7965944,-0.876110784,0.156198487,-5.608958193,2.04e-08,7.1e-07,"ID=cds687","Parent=gene709","Dbxref=Genbank:WP_005695088.1","Name=WP_005695088.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_017805229.1","product=50S ribosomal protein L16","protein_id=WP_005695088.1","transl_table=11","Significant",1.8354207000916
"209",0.456014522,"cds688",203.0349375,-1.132848326,0.21720285,-5.215623676,1.83e-07,5.27e-06,"ID=cds688","Parent=gene710","Dbxref=Genbank:WP_014064571.1","Name=WP_014064571.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005599295.1","product=50S ribosomal protein L29","protein_id=WP_014064571.1","transl_table=11","Significant",2.19291261956785
"210",0.498196173,"cds689",351.0524132,-1.005214154,0.223882702,-4.489914333,7.13e-06,0.000135913,"ID=cds689","Parent=gene711","Dbxref=Genbank:WP_005695091.1","Name=WP_005695091.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438945.1","product=30S ribosomal protein S17","protein_id=WP_005695091.1","transl_table=11","Significant",2.00724143258322
"211",0.731625483,"cds700",1422.536755,-0.450822769,0.149796426,-3.009569587,0.002616181,0.019010918,"ID=cds700","Parent=gene722","Dbxref=Genbank:WP_005695101.1","Name=WP_005695101.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438957.1","product=preprotein translocase subunit SecY","protein_id=WP_005695101.1","transl_table=11","Significant",1.3668195316264
"212",0.724244996,"cds704",1112.426192,-0.465450282,0.165568552,-2.811223967,0.004935342,0.031121205,"ID=cds704","Parent=gene726","Dbxref=Genbank:WP_014064573.1","Name=WP_014064573.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_004410410.1","product=30S ribosomal protein S4","protein_id=WP_014064573.1","transl_table=11","Significant",1.38074823509033
"213",0.685146251,"cds705",1472.777413,-0.545516116,0.151379463,-3.603633569,0.000313799,0.003396155,"ID=cds705","Parent=gene727","Dbxref=Genbank:WP_005695102.1","Name=WP_005695102.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005970247.1","product=DNA-directed RNA polymerase subunit alpha","protein_id=WP_005695102.1","transl_table=11","Significant",1.45954239483973
"214",0.724103901,"cds706",488.7342315,-0.465731371,0.177086869,-2.629959933,0.008539493,0.047733577,"ID=cds706","Parent=gene728","Dbxref=Genbank:WP_005695104.1","Name=WP_005695104.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014992360.1","product=50S ribosomal protein L17","protein_id=WP_005695104.1","transl_table=11","Significant",1.38101728028116
"215",2.066844613,"cds712",68.69607478,1.04742993,0.347208031,3.01672149,0.002555245,0.018656954,"ID=cds712","Parent=gene734","Dbxref=Genbank:WP_014064578.1","Name=WP_014064578.1","Note=facilitates an early step in the assembly of the 50S subunit of the ribosome","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064578.1","product=RNA helicase","protein_id=WP_014064578.1","Significant",2.066844613
"216",0.630618268,"cds715",142.7625744,-0.665161132,0.250290701,-2.657554308,0.007870991,0.04497188,"ID=cds715","Parent=gene737","Dbxref=Genbank:WP_014064580.1","Name=WP_014064580.1","Note=catalyzes the formation of D-ribulose 5-phosphate from 6-phospho-D-gluconate","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438711.1","product=phosphogluconate dehydrogenase (NADP(+)-dependent%2C decarboxylating)","protein_id=WP_014064580.1","Significant",1.58574537203226
"217",0.609519094,"cds733",1778.285212,-0.714256678,0.136388975,-5.236909184,1.63e-07,4.79e-06,"ID=cds733","Parent=gene755","Dbxref=Genbank:WP_014064597.1","Name=WP_014064597.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438653.1","product=acid phosphatase AphA","protein_id=WP_014064597.1","transl_table=11","Significant",1.6406376926397
"218",2.200295793,"cds739",91.95295809,1.137697483,0.294333645,3.865332769,0.000110938,0.001343581,"ID=cds739","Parent=gene761","Dbxref=Genbank:WP_014064603.1","Name=WP_014064603.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005698909.1","product=tRNA pseudouridine(13) synthase TruD","protein_id=WP_014064603.1","transl_table=11","Significant",2.200295793
"219",2.08082343,"cds741",53.85714249,1.057154549,0.377881843,2.797579638,0.005148707,0.032069091,"ID=cds741","Parent=gene763","Dbxref=Genbank:WP_014064605.1","Name=WP_014064605.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438862.1","product=DedA family protein","protein_id=WP_014064605.1","transl_table=11","Significant",2.08082343
"220",1.764199251,"cds743",338.2904227,0.81901351,0.19769823,4.142745781,3.43e-05,0.000477213,"ID=cds743","Parent=gene765","Dbxref=Genbank:WP_014064607.1","Name=WP_014064607.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005695147.1","product=murein hydrolase activator NlpD","protein_id=WP_014064607.1","transl_table=11","Significant",1.764199251
"221",3.540995438,"cds749",57.56890921,1.824154985,0.399936478,4.561111793,5.09e-06,0.000102169,"ID=cds749","Parent=gene771","Dbxref=Genbank:WP_014064613.1","Name=WP_014064613.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005694794.1","product=phosphoribosylformylglycinamidine synthase","protein_id=WP_014064613.1","transl_table=11","Significant",3.540995438
"222",3.71005286,"cds75",17.03342304,1.891439742,0.664556366,2.846169021,0.00442487,0.028733412,"ID=cds75","Parent=gene75","Dbxref=Genbank:WP_014064030.1","Name=WP_014064030.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064030.1","product=DNA-formamidopyrimidine glycosylase","protein_id=WP_014064030.1","transl_table=11","Significant",3.71005286
"223",1.764363628,"cds756",88.79170859,0.819147925,0.302370766,2.709084395,0.006746918,0.039752109,"ID=cds756","Parent=gene778","Dbxref=Genbank:WP_014064619.1","Name=WP_014064619.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064619.1","product=glycerol-3-phosphate dehydrogenase subunit GlpB","protein_id=WP_014064619.1","transl_table=11","Significant",1.764363628
"224",0.41584004,"cds762",263.6641781,-1.265899419,0.216087013,-5.858285512,4.68e-09,2.1e-07,"ID=cds762","Parent=gene784","Dbxref=Genbank:WP_014064624.1","Name=WP_014064624.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064624.1","product=putrescine/spermidine ABC transporter substrate-binding protein","protein_id=WP_014064624.1","transl_table=11","Significant",2.4047708344776
"225",1.673378518,"cds772",205.2664847,0.74276382,0.219170061,3.388983948,0.000701521,0.006297184,"ID=cds772","Parent=gene794","Dbxref=Genbank:WP_014064633.1","Name=WP_014064633.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697424.1","product=RNA-binding transcriptional accessory protein","protein_id=WP_014064633.1","transl_table=11","Significant",1.673378518
"226",0.413835629,"cds78",483.6818285,-1.272870236,0.173909806,-7.319140108,2.5e-13,2.38e-11,"ID=cds78","Parent=gene78","Dbxref=Genbank:WP_041918295.1","Name=WP_041918295.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014167411.1","product=ammonia-forming nitrite reductase cytochrome c552 subunit","protein_id=WP_041918295.1","transl_table=11","Significant",2.41641833115341
"227",0.632581078,"cds782",1069.179281,-0.660677692,0.159499312,-4.142197743,3.44e-05,0.000477213,"ID=cds782","Parent=gene804","Dbxref=Genbank:WP_014064639.1","Name=WP_014064639.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_018356538.1","product=cysteine synthase A","protein_id=WP_014064639.1","transl_table=11","Significant",1.58082502745996
"228",0.498163919,"cds79",196.7294045,-1.005307561,0.224222682,-4.48352305,7.34e-06,0.000136634,"ID=cds79","Parent=gene79","Dbxref=Genbank:WP_014064034.1","Name=WP_014064034.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439226.2","product=cytochrome c nitrite reductase pentaheme subunit","protein_id=WP_014064034.1","transl_table=11","Significant",2.00737139294907
"229",0.609610803,"cds793",217.6408539,-0.714039627,0.215355585,-3.315630881,0.000914365,0.007838883,"ID=cds793","Parent=gene815","Dbxref=Genbank:WP_014064648.1","Name=WP_014064648.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064648.1","product=DNA primase","protein_id=WP_014064648.1","transl_table=11","Significant",1.64039087739067
"230",0.456871616,"cds794",503.1282241,-1.130139281,0.183954538,-6.143579249,8.07e-10,4.23e-08,"ID=cds794","Parent=gene816","Dbxref=Genbank:WP_014064649.1","Name=WP_014064649.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438691.1","product=RNA polymerase sigma factor RpoD","protein_id=WP_014064649.1","transl_table=11","Significant",2.18879870182174
"231",0.584760281,"cds80",157.8070386,-0.774082772,0.238207619,-3.249613827,0.001155618,0.009430339,"ID=cds80","Parent=gene80","Dbxref=Genbank:WP_014064035.1","Name=WP_014064035.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439225.1","product=cytochrome c nitrite reductase Fe-S protein","protein_id=WP_014064035.1","transl_table=11","Significant",1.71010246846776
"232",0.601292278,"cds81",197.5759646,-0.733861663,0.230633644,-3.181936724,0.001462938,0.011543114,"ID=cds81","Parent=gene81","Dbxref=Genbank:WP_014064036.1","Name=WP_014064036.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439224.1","product=cytochrome c nitrite reductase subunit NrfD","protein_id=WP_014064036.1","transl_table=11","Significant",1.66308472033962
"233",0.592003552,"cds812",301.2803702,-0.756322262,0.190442975,-3.971384408,7.15e-05,0.000893788,"ID=cds812","Parent=gene834","Dbxref=Genbank:WP_014064667.1","Name=WP_014064667.1","Note=is involved in the transport of the murein peptide L-alanyl-gamma-D-glutamyl-meso-diaminopimelate","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439281.1","product=ABC transporter substrate-binding protein","protein_id=WP_014064667.1","Significant",1.68917905411486
"234",0.544228313,"cds813",744.9025797,-0.877716082,0.154748608,-5.671883537,1.41e-08,5.53e-07,"ID=cds813","Parent=gene835","Dbxref=Genbank:WP_014064668.1","Name=WP_014064668.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439282.1","product=transaldolase","protein_id=WP_014064668.1","transl_table=11","Significant",1.83746412326034
"235",0.716905647,"cds816",852.4497309,-0.480144839,0.150939575,-3.181040091,0.001467473,0.011543114,"ID=cds816","Parent=gene838","Dbxref=Genbank:WP_014064671.1","Name=WP_014064671.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005694693.1","product=50S ribosomal protein L10","protein_id=WP_014064671.1","transl_table=11","Significant",1.3948836979938
"236",0.706903122,"cds817",623.7047407,-0.500415582,0.174857842,-2.861842373,0.004211863,0.027944797,"ID=cds817","Parent=gene839","Dbxref=Genbank:WP_014064672.1","Name=WP_014064672.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005599214.1","product=50S ribosomal protein L7/L12","protein_id=WP_014064672.1","transl_table=11","Significant",1.41462099809484
"237",0.662779202,"cds834",993.2970988,-0.593399763,0.148699782,-3.990589323,6.59e-05,0.000838147,"ID=cds834","Parent=gene860","Dbxref=Genbank:WP_014064690.1","Name=WP_014064690.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_017806342.1","product=class II fructose-bisphosphate aldolase","protein_id=WP_014064690.1","transl_table=11","Significant",1.50879809894819
"238",1.878796163,"cds840",64.727285,0.909808553,0.346662742,2.624477461,0.008678204,0.048331893,"ID=cds840","Parent=gene866","Dbxref=Genbank:WP_014064694.1","Name=WP_014064694.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005697322.1","product=MFS transporter","protein_id=WP_014064694.1","transl_table=11","Significant",1.878796163
"239",5.563594514,"cds846",13.26455753,2.476017277,0.837373918,2.956883684,0.003107653,0.021954995,"ID=cds846","Parent=gene872","Dbxref=Genbank:WP_014064699.1","Name=WP_014064699.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438434.1","product=dihydroneopterin aldolase","protein_id=WP_014064699.1","transl_table=11","Significant",5.563594514
"240",1.788531466,"cds861",979.7727347,0.838775501,0.175511207,4.779042391,1.76e-06,3.95e-05,"ID=cds861","Parent=gene887","Dbxref=Genbank:WP_014064713.1","Name=WP_014064713.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438590.1","product=glutamine--fructose-6-phosphate transaminase (isomerizing)","protein_id=WP_014064713.1","transl_table=11","Significant",1.788531466
"241",2.729307845,"cds862",174.6837591,1.448535129,0.244521075,5.923968429,3.14e-09,1.45e-07,"ID=cds862","Parent=gene888","Dbxref=Genbank:WP_014064714.1","Name=WP_014064714.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005696945.1","product=HTH domain-containing protein","protein_id=WP_014064714.1","transl_table=11","Significant",2.729307845
"242",0.737229058,"cds874",701.092747,-0.439815159,0.154382393,-2.848868648,0.004387499,0.028679073,"ID=cds874","Parent=gene900","Dbxref=Genbank:WP_014064724.1","Name=WP_014064724.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438900.2","product=phospho-sugar mutase","protein_id=WP_014064724.1","transl_table=11","Significant",1.35643052745759
"243",0.531894419,"cds901",221.8827756,-0.910788195,0.212473749,-4.286591636,1.81e-05,0.000279667,"ID=cds901","Parent=gene927","Dbxref=Genbank:WP_014064749.1","Name=WP_014064749.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005636624.1","product=transporter","protein_id=WP_014064749.1","transl_table=11","Significant",1.88007236827202
"244",0.60738636,"cds910",161.0956879,-0.719313584,0.245924738,-2.92493382,0.003445295,0.023789683,"ID=cds910","Parent=gene938","Dbxref=Genbank:WP_014064758.1","Name=WP_014064758.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005823002.1","product=glutathione-disulfide reductase","protein_id=WP_014064758.1","transl_table=11","Significant",1.64639851313092
"245",0.574433189,"cds915",140.070638,-0.799788989,0.24528928,-3.26059496,0.001111787,0.009124279,"ID=cds915","Parent=gene943","Dbxref=Genbank:WP_014064762.1","Name=WP_014064762.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_007526894.1","product=carbonic anhydrase","protein_id=WP_014064762.1","transl_table=11","Significant",1.74084648858964
"246",1.892918138,"cds916",71.50280036,0.920612021,0.349999444,2.630324238,0.008530347,0.047733577,"ID=cds916","Parent=gene944","Dbxref=Genbank:WP_041918222.1","Name=WP_041918222.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438439.1","product=tRNA dihydrouridine(16) synthase DusC","protein_id=WP_041918222.1","transl_table=11","Significant",1.892918138
"247",1.873918893,"cds920",77.16496404,0.906058511,0.337354393,2.685776529,0.007236147,0.041669283,"ID=cds920","Parent=gene948","Dbxref=Genbank:WP_014064767.1","Name=WP_014064767.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_014064767.1","product=C4-dicarboxylic acid transporter DauA","protein_id=WP_014064767.1","transl_table=11","Significant",1.873918893
"248",0.433997296,"cds922",43.01126017,-1.204242042,0.422818634,-2.84812907,0.004397709,0.028679073,"ID=cds922","Parent=gene953","Dbxref=Genbank:WP_005698634.1","Name=WP_005698634.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438906.1","product=NAD(P)/FAD-dependent oxidoreductase","protein_id=WP_005698634.1","transl_table=11","Significant",2.30416182132158
"249",0.622681404,"cds928",143.0892897,-0.6834339,0.242702102,-2.815937293,0.004863516,0.031010302,"ID=cds928","Parent=gene959","Dbxref=Genbank:WP_041918223.1","Name=WP_041918223.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438704.2","product=primosomal replication protein N","protein_id=WP_041918223.1","transl_table=11","Significant",1.60595770738642
"250",0.631907002,"cds930",380.9980182,-0.662215842,0.193998645,-3.413507563,0.000641324,0.005895543,"ID=cds930","Parent=gene961","Dbxref=Genbank:WP_014064775.1","Name=WP_014064775.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_438702.1","product=50S ribosomal protein L9","protein_id=WP_014064775.1","transl_table=11","Significant",1.58251134555398
"251",0.273992397,"cds972",371.714565,-1.867792232,0.20172653,-9.259031181,2.06e-20,5.25e-18,"ID=cds972","Parent=gene1004","Dbxref=Genbank:WP_014064813.1","Name=WP_014064813.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005547705.1","product=peptidyl-prolyl cis-trans isomerase","protein_id=WP_014064813.1","transl_table=11","Significant",3.64973631001885
"252",0.521382647,"cds973",207.8999295,-0.939585527,0.230950518,-4.068341284,4.73e-05,0.000622884,"ID=cds973","Parent=gene1005","Dbxref=Genbank:WP_014064814.1","Name=WP_014064814.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005658144.1","product=phosphatidylserine decarboxylase","protein_id=WP_014064814.1","transl_table=11","Significant",1.91797714356995
"253",0.656364334,"cds977",162.2314256,-0.607431248,0.231781409,-2.620707372,0.008774755,0.048691911,"ID=cds977","Parent=gene1009","Dbxref=Genbank:WP_005698705.1","Name=WP_005698705.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_007525868.1","product=cytochrome c","protein_id=WP_005698705.1","transl_table=11","Significant",1.5235440870253
"254",0.273184683,"cds98",1565.702291,-1.872051498,0.163801568,-11.42877642,3e-30,1.53e-27,"ID=cds98","Parent=gene98","Dbxref=Genbank:WP_005697846.1","Name=WP_005697846.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_006719191.1","product=autonomous glycyl radical cofactor GrcA","protein_id=WP_005697846.1","transl_table=11","Significant",3.66052733637339
"255",0.626787988,"cds981",569.5489672,-0.673950564,0.165037426,-4.083622618,4.43e-05,0.000593521,"ID=cds981","Parent=gene1013","Dbxref=Genbank:WP_014064821.1","Name=WP_014064821.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_018652472.1","product=nitrate reductase catalytic subunit NapA","protein_id=WP_014064821.1","transl_table=11","Significant",1.5954358078732
"256",0.539406359,"cds984",110.4671108,-0.890555565,0.278482963,-3.197881672,0.001384411,0.011003181,"ID=cds984","Parent=gene1016","Dbxref=Genbank:WP_005696799.1","Name=WP_005696799.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_005696799.1","product=DUF469 domain-containing protein","protein_id=WP_005696799.1","transl_table=11","Significant",1.85388989824645
"257",0.676535502,"cds994",667.2272279,-0.563762452,0.15887917,-3.548372341,0.00038762,0.004038847,"ID=cds994","Parent=gene1026","Dbxref=Genbank:WP_014064832.1","Name=WP_014064832.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:NP_439073.2","product=30S ribosomal protein S2","protein_id=WP_014064832.1","transl_table=11","Significant",1.47811903003429
"258",0.658449357,"cds995",404.8180052,-0.602855611,0.180776021,-3.334820663,0.000853544,0.007442906,"ID=cds995","Parent=gene1027","Dbxref=Genbank:WP_014064833.1","Name=WP_014064833.1","gbkey=CDS","inference=COORDINATES: similar to AA sequence:RefSeq:WP_007524524.1","product=elongation factor Ts","protein_id=WP_014064833.1","transl_table=11","Significant",1.5187196849218
